yazar_adi,metin_pasaji,kaynak_link,donem
Karacaoğlan,"Karacaoğlan bir gün yine kuzuları otlatmak üzere dağlara doğru gider. Ancak ecel, Karacaoğlan bir tepenin üstünde yakalar. Karacaoğlan öldüğü tepede defnedilir. Karacaoğlan tepesi ve ziyareti bundan sonra halk arasında kutsal kabul edilir
Olur yöresinde Karacaoğlan ile birlikte “Sarı Baba” ve “Horasan Baba“ ziyaretleri de halk arasında adakların adandığı yerlerdir. Hatta bu üç şahsın birbirleriyle kardeş oldukları söylenir. Bunların bulunduğu bölgeye “Üç ziyaretler“ denir ve kutsallığına inanılır.",https://tr.wikisource.org/wiki/Karacao%C4%9Flan_Efsanesi,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,← / Karacaoğlan türküleri / Ağlamanın Vakti Geçti / Karacaoğlan,https://tr.wikisource.org/wiki/A%C4%9Flaman%C4%B1n_Vakti_Ge%C3%A7ti,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,Esti bahar yeli söküldü seller / Gidiyorum kömür gözlüm ağlama / Ayrılığın derdi yaktı sinemi / Kemend atıp yollarımı bağlama / Suna boylum bağlama / Ayrılığın derdi yaktı sinemi / Kemend atıp yollarımı bağlama / Ben ölürüm ağlama / Sevdiğim sılada gezer salınır / Bir of çeksem karşı dağlar delinir / Mezarımız gurbet elde bulunur / Ağlamanın vakti geçti ağlama / Suna boylum ağlama / Ciğerlerim bölük bölük bölünür / Ağlamanın vakti geçti ağlama / Kömür gözlüm ağlama / Ben ölem ağlama,https://tr.wikisource.org/wiki/A%C4%9Flaman%C4%B1n_Vakti_Ge%C3%A7ti,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,← / Karacaoğlan türküleri / Dağı Taşı Yandırır / Karacaoğlan,https://tr.wikisource.org/wiki/Da%C4%9F%C4%B1_Ta%C5%9F%C4%B1_Yand%C4%B1r%C4%B1r,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,← / Karacaoğlan türküleri / Esti Seher Yeri Söküldü Seller / Karacaoğlan,https://tr.wikisource.org/wiki/Esti_Seher_Yeri_S%C3%B6k%C3%BCld%C3%BC_Seller,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,← / Karacaoğlan türküleri / Evlerinin Önü Kuyu / Karacaoğlan,https://tr.wikisource.org/wiki/Evlerinin_%C3%96n%C3%BC_Kuyu,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,← / Karacaoğlan türküleri / Felek Senin Elinden / Karacaoğlan,https://tr.wikisource.org/wiki/Felek_Senin_Elinden,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,← / Karacaoğlan türküleri / Gurbette Ömrüm Geçecek / Karacaoğlan,https://tr.wikisource.org/wiki/Gurbette_%C3%96mr%C3%BCm_Ge%C3%A7ecek,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,"Gurbette ömrüm geçecek / Bir daracık yerim de yok / Oturup derdim dökecek / Bir vefalı yarim de yok / Aman aman, aman aman / Aman aman, aman aman / Bir vefalı yarimde yok / Gönlüme bir güzele düştü / Sarfedecek malım da yok / Özendim derviş olmaya / Hırka ile şalım da yok / Aman aman,aman aman / Aman aman,aman aman / Bir vefalı yarim de yok / Dünya derler o da fani / Toprak alır tatlı canı / Hasta düştüm ilaç hani / Bir acısız ölüm de yok / Aman aman, aman aman / Aman aman, aman aman / Bir vefalı yarim de yok",https://tr.wikisource.org/wiki/Gurbette_%C3%96mr%C3%BCm_Ge%C3%A7ecek,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,← / Karacaoğlan türküleri / Hey Ağalar Böyle m-Olur / Karacaoğlan,https://tr.wikisource.org/wiki/Hey_A%C4%9Falar_B%C3%B6ylemi_Olur,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,Minarenin Alemi (Turna) / adlı türkü ile benzer müziğe sahiptir. / Açan Doktor Değildin Niçin Açtın Yaremi (Turna) / adlı türkü ile de hem söz hem müzik olarak benzer müziğe sahiptir. Oğlan Boynuma Dolan olarak benzer bir türkü daha vardır. Hacibaba Huseynov-Durna (Qarpiz Kesdim Yeyen Yox) olarak söylemiştir.,https://tr.wikisource.org/wiki/Hey_A%C4%9Falar_B%C3%B6ylemi_Olur,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,— 5  — / Hey ağalar böyle m-olur / [ / 1 / ] / Hali yardan ayrılanın / İner ummana dökülür / Seli yârdan ayrılanın / Gökten turnalar çekilir / İner yerlere dökülür / On beş yaşında bükülür / Beli yardan ayrılanın / Gül dikensiz bitmez imiş / Bülbül gülsüz ötmez imiş / İşe güce yetmez imiş / Eli yardan ayrılanın,https://tr.wikisource.org/wiki/Hey_A%C4%9Falar_B%C3%B6ylemi_Olur,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,Hey ağalar böyle m-olur / [ / 1 / ] / Hali yardan ayrılanın / İner ummana dökülür / Seli yârdan ayrılanın / Gökten turnalar çekilir / İner yerlere dökülür / On beş yaşında bükülür / Beli yardan ayrılanın / Gül dikensiz bitmez imiş / Bülbül gülsüz ötmez imiş / İşe güce yetmez imiş / Eli yardan ayrılanın,https://tr.wikisource.org/wiki/Hey_A%C4%9Falar_B%C3%B6ylemi_Olur,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,KARACOĞLAN eyler firak / Ateş aldı yandı yürek / Sağ yanında hazır gerek / Malı yardan ayrılanın,https://tr.wikisource.org/wiki/Hey_A%C4%9Falar_B%C3%B6ylemi_Olur,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,← / Karacaoğlan türküleri / İller Yaylasına Göçtüğü Zaman / Karacaoğlan,https://tr.wikisource.org/wiki/%C4%B0ller_yaylas%C4%B1na_g%C3%B6%C3%A7t%C3%BC%C4%9F%C3%BC_zaman,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,← / Karacaoğlan türküleri / Kulak Verdim Dört Köşeyi Dinledim / Karacaoğlan,https://tr.wikisource.org/wiki/Kulak_Verdim_D%C3%B6rt_K%C3%B6%C5%9Feyi_Dinledim,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,← / Karacaoğlan türküleri / Nuh'un Gemisine Bühtan Edenler / Karacaoğlan,https://tr.wikisource.org/wiki/Nuh%27un_Gemisine_B%C3%BChtan_Edenler,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,← / Karacaoğlan türküleri / Yeşil Başlı Gövel Ördek / Karacaoğlan,https://tr.wikisource.org/wiki/Ye%C5%9Fil_Ba%C5%9Fl%C4%B1_G%C3%B6vel_%C3%96rdek,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,— 1 — / Yeşil başlı gövel ördek / Uçar gider göle karşı / Eğricesin tel tel etmiş / Döker gider yare karşı / Telli turnam sökün gelir / İnci mercan yükün gelir / Elvan elvan kokun gelir / Yâr oturmuş yele karşı / Şahinim var bazlarım var / Tel alışkın sazlarım var / Yâra gizli sözlerim var / Deyemiyom ile karşı / Fani KARACOĞLAN fani / Veren alır tatlı canı / Yakışmazsa öldür beni / Yeşil bağla ala karşı,https://tr.wikisource.org/wiki/Ye%C5%9Fil_Ba%C5%9Fl%C4%B1_G%C3%B6vel_%C3%96rdek,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,Yeşil başlı gövel ördek / Uçar gider göle karşı / Eğricesin tel tel etmiş / Döker gider yare karşı / Telli turnam sökün gelir / İnci mercan yükün gelir / Elvan elvan kokun gelir / Yâr oturmuş yele karşı / Şahinim var bazlarım var / Tel alışkın sazlarım var / Yâra gizli sözlerim var / Deyemiyom ile karşı / Fani KARACOĞLAN fani / Veren alır tatlı canı / Yakışmazsa öldür beni / Yeşil bağla ala karşı,https://tr.wikisource.org/wiki/Ye%C5%9Fil_Ba%C5%9Fl%C4%B1_G%C3%B6vel_%C3%96rdek,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,← / Karacaoğlan türküleri / Ölüm Ardıma Düşüp / Karacaoğlan,https://tr.wikisource.org/wiki/%C3%96l%C3%BCm_Ard%C4%B1ma_D%C3%BC%C5%9F%C3%BCp,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,Ölüm ardıma da düşüp yorulma / Var git ölüm bir zamanda gene gel / Akıbet alırsın koymazsın beni / Var git ölüm bir zamanda gene gel / Şöyle bir vakitler yiyip içerken / Yiyip içip yaylalarda gezerken / Gene mi geldin ben senden kaçarken / Var git ölüm bir zamanda gene gel / Çıkıp bozkurtlarla ulaşamadan / Yalan dünya sana çıkışamadan / Eşimle dostumla buluşamadan / Var git ölüm bir zamanda gene gel / Karacoğlan der ki derdim pek beter / Bahçede bülbüller şakıyıp öter / Anayı atayı dün aldın yeter / Var git ölüm bir zaman da gene gel,https://tr.wikisource.org/wiki/%C3%96l%C3%BCm_Ard%C4%B1ma_D%C3%BC%C5%9F%C3%BCp,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,← / Erzurum türküleri / Ela Gözlüm Ben Bu Elden Gidersem / Karacaoğlan,https://tr.wikisource.org/wiki/Ela_G%C3%B6zl%C3%BCm_Ben_Bu_Elden_Gidersem,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,Ela gözlüm ben bu elden gidersem / Zülfü perişanım kal melûl melûl / Kerem et aklından çıkarma beni / Ağla gözyaşını sil melûl melûl / Elvan çiçekleri takma başına / Kudret kalemini çekme kaşına / Beni ağlatırsan doyma yaşıma / Ağla gözyaşını sil melûl melûl / Karacoğlan der ki ölüp gidince / Bende güzel sevdim kendi halimce / Varıp gurbet ele vasıl olunca / Dostlardan haberim al melûl melûl,https://tr.wikisource.org/wiki/Ela_G%C3%B6zl%C3%BCm_Ben_Bu_Elden_Gidersem,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,"Kaynak: / Karadaş, Ahmet Faruk (2021). / ""Erzurum Türkülerinin Acı Bir Yönü: Gurbet, ayrılık ve Özleyiş"" / . / ETÜ Sosyal Bilimler Enstitüsü Dergisi (ETÜSBED) / , / 13 / . s. 169. / Telif durumu:",https://tr.wikisource.org/wiki/Ela_G%C3%B6zl%C3%BCm_Ben_Bu_Elden_Gidersem,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,← / Karacaoğlan türküleri / İncecikten Bir Kar Yağar / Karacaoğlan,https://tr.wikisource.org/wiki/Elif_elif,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,— 4 — / İncecikten bir kar yağar / Tozar elif elif deye,https://tr.wikisource.org/wiki/Elif_elif,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,Deli gönül abtal olmuş / Gezer elif elif deye / Elif'in uğru nakışlı / Yavru balaban bakışlı / Yaylâ çiçeği kokuşlu / Kokar elif elif deye / Elif kaşlarını çatar / Gamzesi sineme batar / Ak elleri kalem tutar / Yazar elif elif deye / Evlerinin önü çardak / Elif'in elinde bardak / Sanki yeşil başlı ördek / Yüzer elif elif deye / KARACOĞLAN emelerin / Gönül sevmez değmelerin / İliklemiş düğmelerin / Çözer elif elif deye,https://tr.wikisource.org/wiki/Elif_elif,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,Halk Edebiyatı Antolojisi/Karacaoğlan,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,"XVII nci asrın sonunda yetişmiş olan Karacaoğlan, en kıymetli halk şairimizdir. Divan edebiyatı tesirine katiyen kapılmamış, millî duygularımızı, bediî hislerimizi açık türkçe
ifadelerle ve tamamile hece veznile terennüm etmiştir.",https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,— 2 — / Garbî yeli garbî yeli / Ne esersin deli deli / Behçemde Açılan gülü / Sen soldurdun garbî yer,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,Garbî yeli garbî yeli / Ne esersin deli deli / Behçemde Açılan gülü / Sen soldurdun garbî yer,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,Garbî yeli yiğin eser / Deli poyraz sana küser / Ak yâr duyar bana küser / Sen barıştır garbî yeli / Ak elinde sarı akik / Yüzün yıkık boynun bükük / Ak yar dargın deye duyduk / Sen barıştır garbî yeli / Garbî yeli serin değer / Akça deniz dalga döğer / KARACAOĞLAN yârin anar / Sen estikçe garbî yeli,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,— 3 — / Garipçe garipçe öter / Kızıl özün turnaları / Yiğide eğlence yeter / Ala gözün sürmeleri / Öte döner havallenir / Beri döner cığalanır / Yel estikçe tel tel olur / Siyah zülfün burmaları / Gül devşirdim deste deste / Armağan yolladım dosta / Böyle m-olur / [ / 1 / ] / dostun dosta / Varıp varıp gelmeleri / KARACOĞLAN bulur mu ola / Bu dert beni alır mı ola / Mevlâm izin verir mi ola / Dost yüzünü görmeleri,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,Garipçe garipçe öter / Kızıl özün turnaları / Yiğide eğlence yeter / Ala gözün sürmeleri / Öte döner havallenir / Beri döner cığalanır / Yel estikçe tel tel olur / Siyah zülfün burmaları / Gül devşirdim deste deste / Armağan yolladım dosta / Böyle m-olur / [ / 1 / ] / dostun dosta / Varıp varıp gelmeleri / KARACOĞLAN bulur mu ola / Bu dert beni alır mı ola / Mevlâm izin verir mi ola / Dost yüzünü görmeleri,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,— 5  — / Hey ağalar böyle m-olur / [ / 2 / ] / Hali yardan ayrılanın / İner ummana dökülür / Seli yârdan ayrılanın / Gökten turnalar çekilir / İner yerlere dökülür / On beş yaşında bükülür / Beli yardan ayrılanın / Gül dikensiz bitmez imiş / Bülbül gülsüz ötmez imiş / İşe güce yetmez imiş / Eli yardan ayrılanın,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,Hey ağalar böyle m-olur / [ / 2 / ] / Hali yardan ayrılanın / İner ummana dökülür / Seli yârdan ayrılanın / Gökten turnalar çekilir / İner yerlere dökülür / On beş yaşında bükülür / Beli yardan ayrılanın / Gül dikensiz bitmez imiş / Bülbül gülsüz ötmez imiş / İşe güce yetmez imiş / Eli yardan ayrılanın,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,"— 6 — / Yazın evel baharında / Teferrüçte gör elmayı / Yel esip yere düşmeden / Budağında kır elmayı / Elmanın dudağı ağlar / Gözüm yaşı durmaz çağlar / Beyler, paşalar, ağalar / Diz üstüne kor elmayı / Perişan gönlüm perişan / Elmadır âşıka nişan / Elmasız yare kavuşan / Aheder anar elmayı / KARACOĞLAN kaynar, coşar / Aşk dalgası boydan aşar / Bir kötüye yolu düşer / Kadrin bilmez yer elmayı",https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,"Yazın evel baharında / Teferrüçte gör elmayı / Yel esip yere düşmeden / Budağında kır elmayı / Elmanın dudağı ağlar / Gözüm yaşı durmaz çağlar / Beyler, paşalar, ağalar / Diz üstüne kor elmayı / Perişan gönlüm perişan / Elmadır âşıka nişan / Elmasız yare kavuşan / Aheder anar elmayı / KARACOĞLAN kaynar, coşar / Aşk dalgası boydan aşar / Bir kötüye yolu düşer / Kadrin bilmez yer elmayı",https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,— 7 — / Erzurum dağından esen ruzigâr / Bağlama yolumu atım eşkindir / Söylemen o yâre dokunur bana / Yürek pare pare gönül coşkundur / Getirin atımı binem aşkara / Âlem bilir sevdiğim aşikâre / Dellallar çağırtsam günde beş kere / Satılmaz kumaşım gözden düşkündür / Ördeksiz göllerin avın avlama / Vefasız dilbere meyil bağlama,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,Erzurum dağından esen ruzigâr / Bağlama yolumu atım eşkindir / Söylemen o yâre dokunur bana / Yürek pare pare gönül coşkundur / Getirin atımı binem aşkara / Âlem bilir sevdiğim aşikâre / Dellallar çağırtsam günde beş kere / Satılmaz kumaşım gözden düşkündür / Ördeksiz göllerin avın avlama / Vefasız dilbere meyil bağlama,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,Ben yolcuyum beni yoldan eğleme / Ver bana bir öğüt aklım şaşkındır / Atıma binip gideyim mazamaz / Her yiğit sevdiği inen gezemez / Sıfat kocar amma gönül kocamaz / Şimdi gönlüm bir yosmaya düşkündür / KARACOĞLAN der ki ben de yanarım / Yâr yitirdim yana yana ararım / Üç güne koydumdu kavlü kararım / Bu gün yardan ayrılalı beş gündür,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,— 8 — / Elâ gözlerini sevdiğim dilber / Yurtlarınız çayır çimen pınar mı / Mevlâm güzelliği hep sana vermiş / Seni gören başkasını dener mi / Sallanı sallanı gelmiş pınara / Kadir Mevlâm işimizi unara / Gün doğmadan şevkın düşmüş pınara / Gün üstüne bir gün daha doğar mı / KARACOĞLAN der ki ermediler mi / Tomurcuk güllerin dermediler mi / Seni sevdiğine vermediler mi / Âşıkın ağlatan güzel güler mi,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,Elâ gözlerini sevdiğim dilber / Yurtlarınız çayır çimen pınar mı / Mevlâm güzelliği hep sana vermiş / Seni gören başkasını dener mi / Sallanı sallanı gelmiş pınara / Kadir Mevlâm işimizi unara / Gün doğmadan şevkın düşmüş pınara / Gün üstüne bir gün daha doğar mı / KARACOĞLAN der ki ermediler mi / Tomurcuk güllerin dermediler mi / Seni sevdiğine vermediler mi / Âşıkın ağlatan güzel güler mi,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,— 9 — / Ilgıt ılgıt esen seher yelleri / Esip esip yara değmeli değil / Ak elleri elvan elvan kınalı / Karadır gözleri sürmeli değil / Estirir de seher yeli estirir / Kimini ağladır kimin küstürür,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,Ilgıt ılgıt esen seher yelleri / Esip esip yara değmeli değil / Ak elleri elvan elvan kınalı / Karadır gözleri sürmeli değil / Estirir de seher yeli estirir / Kimini ağladır kimin küstürür,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,Kısmet ise kadir Mevlâm gösterir: / Çokça heves edip öğmeli değil / Bir bölük turna da havada uçar / İner engininden bir bade içer / Esen seher yeli göğsünü açar / Yâr göğsün bentleri düğmeli değil / Bir bölük turna da havada kışlar / Bak başıma geldi gördüğüm duşlar / Size derim size yaren yoldaşlar / Kavli yalan dostu sevmeli değil / KARACOĞLAN der ki konup göçmedim / Ak göğsünün düğmelerin açmadım / Fursat elde iken alıp kaçmadım / Öldürmeli beni döğmeli değil,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,— 10 — / Çıktım ücesine seyran eyledim / Dost ile gezdiğim çöller perişan / Bir başıma olsam gam çekmez idim / Bir ben değil cümle iller perişan / Başı pare pare dumanlı dağlar / Hastanın halinden ne bilir sağlar / Bozulmuş siyeci virane bağlar / Bülbülün konduğu güller perişan / KARACOĞLAN der ki olaydı sözüm / Ayağın altına türaptır yüzüm / Kırılmış perdesi çalmıyor sazım / Sazlar düzen tutmaz teller perişan,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,Çıktım ücesine seyran eyledim / Dost ile gezdiğim çöller perişan / Bir başıma olsam gam çekmez idim / Bir ben değil cümle iller perişan / Başı pare pare dumanlı dağlar / Hastanın halinden ne bilir sağlar / Bozulmuş siyeci virane bağlar / Bülbülün konduğu güller perişan / KARACOĞLAN der ki olaydı sözüm / Ayağın altına türaptır yüzüm / Kırılmış perdesi çalmıyor sazım / Sazlar düzen tutmaz teller perişan,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,— 11 — / Yaz gelip te beş ayları doğunca / Boz bulanık akar kuru dereler / Sen de benim gibi yardan mı ayrıldın / Göz göz oldu sinemdeki yaralar,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,Yaz gelip te beş ayları doğunca / Boz bulanık akar kuru dereler / Sen de benim gibi yardan mı ayrıldın / Göz göz oldu sinemdeki yaralar,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,Ağlama sevdiğim yine gelirim / Güzeller içinde seni bulurum / Bu dert bana hayır etmez ölürüm / Yiğidin sevdiği giysin karalar / Benden selâm eylen kavli yalana / İnanman ağalar yüze gülene / Kefen kısmet olmaz güzel sevene / Beni dostun yağlığına saralar / KARACOĞLAN der ki hazeller ile / Döküldü yaprağım gazeller ile / Bir davamız kaldı güzeller ile / Ancak davamızı Mevlâm aralar,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,— 12— / Bir yiğit gurbete çıksa / Gör başına neler gelir / Merdin sılayı andıkça / Yaş gözüne dolar gelir / Bağrıma basarım taşlar / Akıttım gözümden yaşlar / Yavrusun aldıran kuşlar / Yuvasına döner gelir / Kocadım çekemem nazı / Bağrıma dökemem közü / Yarin bana kötü sözü / Kara bağrım deler gelir / Evlerinin önü söğüt / Atalardan kalmış öğüt / Yarinden ayrılan yiğit / Sılasına döner gelir / Yaşa KARACOĞLAN yaşa / Ben söylerim coşa coşa / İş düşünce garip başa / Düşünerek gider gelir,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Karacaoğlan,Bir yiğit gurbete çıksa / Gör başına neler gelir / Merdin sılayı andıkça / Yaş gözüne dolar gelir / Bağrıma basarım taşlar / Akıttım gözümden yaşlar / Yavrusun aldıran kuşlar / Yuvasına döner gelir / Kocadım çekemem nazı / Bağrıma dökemem közü / Yarin bana kötü sözü / Kara bağrım deler gelir / Evlerinin önü söğüt / Atalardan kalmış öğüt / Yarinden ayrılan yiğit / Sılasına döner gelir / Yaşa KARACOĞLAN yaşa / Ben söylerim coşa coşa / İş düşünce garip başa / Düşünerek gider gelir,https://tr.wikisource.org/wiki/Halk_Edebiyat%C4%B1_Antolojisi/Karacao%C4%9Flan,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Aman Hey Erenler Mürvet Sizindir / Pir Sultan Abdal,https://tr.wikisource.org/wiki/Aman_Hey_Erenler_M%C3%BCrvet_Sizindir,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,"Bu eser, kültürel öneminden ötürü Türkiye Cumhuriyeti'nde kamuya maledilmiştir ya da 5846 sayılı / Fikir ve Sanat Eserleri Kanunu / 'na göre eserin koruma süresi dolmuştur. Kanun'un 27. maddesine göre: / Koruma süresi eser sahibinin yaşadığı müddetçe ve ölümünden itibaren 70 yıl devam eder. / Sahibinin ölümünden sonra alenileşen (herkesçe bilinir duruma gelen) eserlerde koruma süresi ölüm tarihinden sonra 70 yıldır. / 12. maddenin birinci fıkrasındaki hallerde (sahibinin adı belirtilmeyen eserlerde) koruma süresi, eserin aleniyet tarihinden sonra 70 yıldır; meğer ki eser sahibi bu sürenin bitmesinden önce adını açıklamış bulunsun. / İlk eser sahibi tüzelkişi ise, koruma süresi aleniyet tarihinden itibaren 70 yıldır. / Public domain / Public domain / false / false",https://tr.wikisource.org/wiki/Aman_Hey_Erenler_M%C3%BCrvet_Sizindir,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,— 4 — / Aman hey erenler mürvet sizindir / Öksüzüm yetimim amane geldim / Garibim bikesim himmet sizindir / Ağlayı ağlayı selmana geldim,https://tr.wikisource.org/wiki/Aman_Hey_Erenler_M%C3%BCrvet_Sizindir,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Aman hey erenler mürvet sizindir / Öksüzüm yetimim amane geldim / Garibim bikesim himmet sizindir / Ağlayı ağlayı selmana geldim,https://tr.wikisource.org/wiki/Aman_Hey_Erenler_M%C3%BCrvet_Sizindir,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Şahın bahçesinde ben garip bülbül / Efkârım mükedder halim pek müşkül / Koparmadım asla kokladım bir gül / Kâfir oldum ise imana geldim / İkilik perdesi yoktur özümde / Birliktir gönlümde özüm sözümde / Gece gün düşmüşüm Hak niyazında / PİRSULTAN ABDAL'ım meydana geldim,https://tr.wikisource.org/wiki/Aman_Hey_Erenler_M%C3%BCrvet_Sizindir,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Bir Nefesçik Söyleyeyim / Pir Sultan Abdal,https://tr.wikisource.org/wiki/Bir_Nefes%C3%A7ik_S%C3%B6yleyeyim,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Bir nefescik söyleyeyim / Dinlemezsen neyleyeyim / Aşk deryasın boylayayım / Ummana dalmağa geldim / Ben Hak ile oldum aşna / Gönlümüzde yoktur nesne / Pervaneyim ateşine / Oduna yanmağa geldim / Aşk harmanında savruldum / Hem elendim hem yuğruldum / Kazana girdim kavruldum / Meydana yetmeğe geldim / Ben Hakk'ın edna kuluyum / Kem damarlardan beriyim / Ayn-ı cemin bülbülüyüm / Meydana ötmeğe geldim / Pir Sultan'ım der gözümde / Hiç hata yoktur sözümde / Eksiklik kendi özümde / Darına durmağa geldim,https://tr.wikisource.org/wiki/Bir_Nefes%C3%A7ik_S%C3%B6yleyeyim,Halk Edebiyatı / Âşık Tarzı
Pir Sultan Abdal,Bizden Selam Olsun Sofu Canlara / Pir Sultan Abdal,https://tr.wikisource.org/wiki/Bizden_Selam_Olsun_Sofu_Canlara,Halk Edebiyatı / Âşık Tarzı
